0,BIRCH,K-Means,MiniBatchKMeans,BisectingKMeans,AggCluWard, Class
Gaia21dij,7.0,1.0,2.0,2.0,1.0,unknown
Gaia21dic,5.0,0.0,4.0,0.0,2.0,unknown
Gaia21dhu,3.0,4.0,2.0,3.0,1.0,unknown
Gaia21dhs,3.0,0.0,4.0,0.0,1.0,unknown
Gaia21dhr,3.0,4.0,2.0,3.0,1.0,unknown
Gaia21dhp,5.0,0.0,0.0,1.0,2.0,unknown
Gaia21dhm,5.0,0.0,1.0,0.0,2.0,SN Ib
Gaia21dhk,0.0,6.0,3.0,5.0,0.0,unknown
Gaia21dhj,4.0,5.0,6.0,4.0,7.0,unknown
Gaia21dhe,5.0,0.0,0.0,1.0,2.0,SN II
Gaia21dgn,4.0,1.0,2.0,3.0,7.0,CV
Gaia21dgm,7.0,1.0,2.0,2.0,1.0,CV
Gaia21dgi,0.0,6.0,6.0,5.0,0.0,unknown
Gaia21dgb,5.0,0.0,4.0,0.0,2.0,SN Ia
Gaia21dfv,0.0,6.0,3.0,5.0,0.0,unknown
Gaia21dfn,3.0,4.0,1.0,3.0,1.0,unknown
Gaia21dfl,7.0,1.0,5.0,2.0,1.0,unknown
Gaia21dfk,7.0,1.0,5.0,2.0,1.0,unknown
Gaia21dfe,4.0,5.0,6.0,4.0,0.0,unknown
Gaia21dfb,0.0,6.0,3.0,5.0,0.0,unknown
Gaia21dez,0.0,6.0,3.0,5.0,7.0,unknown
Gaia21dey,0.0,3.0,3.0,7.0,5.0,unknown
Gaia21dex,3.0,3.0,3.0,7.0,5.0,star
Gaia21dev,7.0,4.0,2.0,3.0,7.0,unknown
Gaia21des,0.0,7.0,3.0,5.0,0.0,unknown
Gaia21dek,4.0,5.0,6.0,4.0,7.0,unknown
Gaia21dee,4.0,5.0,6.0,4.0,7.0,unknown
Gaia21ddy,5.0,0.0,0.0,1.0,2.0,SN Ia
Gaia21ddx,5.0,0.0,4.0,0.0,2.0,unknown
Gaia21ddt,5.0,0.0,4.0,1.0,2.0,unknown
Gaia21dds,4.0,5.0,6.0,4.0,7.0,unknown
Gaia21ddm,0.0,7.0,3.0,6.0,0.0,unknown
Gaia21ddd,7.0,1.0,2.0,3.0,1.0,unknown
Gaia21dcv,0.0,7.0,3.0,7.0,0.0,YSO
Gaia21dct,3.0,4.0,1.0,2.0,7.0,unknown
Gaia21dck,4.0,5.0,6.0,4.0,7.0,unknown
Gaia21dcj,7.0,1.0,5.0,2.0,1.0,unknown
Gaia21dci,4.0,5.0,6.0,4.0,7.0,unknown
Gaia21dby,5.0,0.0,0.0,1.0,2.0,SN Ia
Gaia21dbw,7.0,1.0,2.0,3.0,1.0,unknown
Gaia21dbg,5.0,0.0,0.0,1.0,2.0,unknown
Gaia21dau,5.0,0.0,0.0,1.0,2.0,SN Ia
Gaia21dat,4.0,5.0,6.0,4.0,7.0,unknown
Gaia21daq,3.0,6.0,6.0,4.0,0.0,AGN
Gaia21dap,5.0,0.0,4.0,0.0,2.0,SN II
Gaia21dak,5.0,0.0,0.0,1.0,2.0,unknown
Gaia21daj,4.0,5.0,6.0,4.0,7.0,unknown
Gaia21czo,7.0,1.0,2.0,2.0,1.0,unknown
Gaia21cyz,4.0,5.0,6.0,3.0,1.0,QSO
Gaia21cym,7.0,1.0,2.0,2.0,1.0,CV
Gaia21cyl,4.0,4.0,2.0,3.0,7.0,QSO
Gaia21cyh,5.0,0.0,0.0,1.0,2.0,unknown
Gaia21cye,5.0,0.0,4.0,0.0,2.0,unknown
Gaia21cyd,5.0,0.0,0.0,1.0,2.0,SN Ia
Gaia21cxy,7.0,1.0,2.0,2.0,1.0,unknown
Gaia21cxw,5.0,0.0,4.0,0.0,2.0,SN Ia
Gaia21cxt,5.0,0.0,4.0,1.0,2.0,SN Ia
Gaia21cxl,7.0,1.0,2.0,3.0,1.0,unknown
Gaia21cxj,7.0,1.0,5.0,2.0,1.0,unknown
Gaia21cxa,3.0,3.0,2.0,3.0,5.0,unknown
Gaia21cwn,7.0,1.0,5.0,2.0,1.0,unknown
Gaia21cwm,4.0,5.0,6.0,4.0,0.0,unknown
Gaia21cwj,0.0,7.0,3.0,5.0,0.0,unknown
Gaia21cvs,5.0,0.0,4.0,0.0,2.0,SN II
Gaia21cvn,4.0,5.0,6.0,4.0,7.0,QSO
Gaia21cvl,4.0,5.0,6.0,4.0,0.0,unknown
Gaia21cvi,0.0,6.0,6.0,5.0,0.0,unknown
Gaia21cvh,7.0,1.0,5.0,2.0,1.0,unknown
Gaia21cve,7.0,1.0,2.0,3.0,1.0,unknown
Gaia21cvd,7.0,1.0,2.0,3.0,1.0,CV
Gaia21cuu,3.0,4.0,2.0,3.0,1.0,unknown
Gaia21cuo,4.0,5.0,6.0,4.0,7.0,QSO
Gaia21cum,7.0,1.0,5.0,2.0,1.0,unknown
Gaia21cul,7.0,1.0,2.0,3.0,1.0,unknown
Gaia21cui,3.0,3.0,3.0,7.0,5.0,unknown
Gaia21ctw,0.0,6.0,6.0,4.0,0.0,unknown
Gaia21ctu,0.0,6.0,6.0,5.0,0.0,unknown
Gaia21ctm,7.0,1.0,5.0,2.0,1.0,unknown
Gaia21ctd,7.0,4.0,5.0,2.0,1.0,unknown
Gaia21ctb,7.0,1.0,2.0,3.0,1.0,unknown
Gaia21csv,3.0,4.0,2.0,3.0,1.0,unknown
Gaia21csu,0.0,6.0,3.0,5.0,0.0,YSO
Gaia21csr,7.0,1.0,2.0,2.0,1.0,CV
Gaia21csm,0.0,6.0,6.0,5.0,0.0,unknown
Gaia21csk,3.0,6.0,3.0,5.0,1.0,unknown
Gaia21cru,1.0,7.0,3.0,6.0,4.0,unknown
Gaia21crk,0.0,6.0,6.0,4.0,0.0,unknown
Gaia21crj,7.0,1.0,2.0,2.0,1.0,CV
Gaia21crd,4.0,5.0,6.0,4.0,7.0,unknown
Gaia21crc,3.0,5.0,2.0,3.0,7.0,unknown
Gaia21crb,4.0,4.0,6.0,4.0,7.0,unknown
Gaia21cqr,0.0,6.0,6.0,5.0,0.0,unknown
Gaia21cqo,3.0,4.0,2.0,5.0,1.0,unknown
Gaia21cqn,0.0,6.0,3.0,5.0,0.0,unknown
Gaia21cqm,7.0,1.0,2.0,2.0,1.0,unknown
Gaia21cql,3.0,4.0,2.0,3.0,1.0,unknown
Gaia21cqk,7.0,1.0,5.0,2.0,1.0,unknown
Gaia21cqj,7.0,1.0,2.0,3.0,1.0,unknown
Gaia21cqe,0.0,6.0,3.0,5.0,0.0,unknown
Gaia21cqb,0.0,6.0,3.0,5.0,0.0,unknown
Gaia21cqa,3.0,3.0,3.0,7.0,5.0,unknown
Gaia21cpt,3.0,3.0,3.0,7.0,5.0,unknown
Gaia21cpm,4.0,5.0,6.0,4.0,7.0,unknown
Gaia21cpj,7.0,1.0,2.0,3.0,1.0,unknown
Gaia21cph,5.0,0.0,0.0,1.0,2.0,unknown
Gaia21cpe,6.0,2.0,5.0,2.0,6.0,unknown
Gaia21cox,4.0,5.0,6.0,4.0,7.0,unknown
Gaia21cow,4.0,5.0,6.0,2.0,7.0,unknown
Gaia21cou,7.0,1.0,5.0,2.0,1.0,unknown
Gaia21cot,7.0,4.0,5.0,2.0,1.0,unknown
Gaia21coi,4.0,5.0,6.0,4.0,7.0,unknown
Gaia21coh,4.0,5.0,6.0,4.0,7.0,unknown
Gaia21coe,7.0,4.0,1.0,2.0,1.0,CV
Gaia21cod,4.0,5.0,6.0,4.0,7.0,unknown
Gaia21coa,5.0,0.0,4.0,0.0,2.0,unknown
Gaia21cnz,5.0,0.0,4.0,0.0,2.0,unknown
Gaia21cnw,0.0,6.0,6.0,5.0,0.0,unknown
Gaia21cnu,4.0,4.0,2.0,3.0,1.0,QSO
Gaia21cnl,3.0,4.0,1.0,0.0,1.0,CV
Gaia21cnk,0.0,6.0,3.0,7.0,7.0,YSO
Gaia21cni,0.0,7.0,3.0,7.0,5.0,unknown
Gaia21cnd,3.0,3.0,3.0,7.0,0.0,unknown
Gaia21cnc,5.0,0.0,4.0,0.0,2.0,SN II
Gaia21cna,5.0,0.0,4.0,0.0,2.0,unknown
Gaia21cmv,7.0,1.0,5.0,2.0,1.0,CV
Gaia21cmu,7.0,1.0,2.0,2.0,1.0,CV
Gaia21cmj,3.0,3.0,2.0,3.0,5.0,unknown
Gaia21cmg,7.0,0.0,5.0,2.0,1.0,CV
Gaia21cme,3.0,3.0,3.0,7.0,5.0,unknown
Gaia21cmc,5.0,0.0,4.0,1.0,2.0,unknown
Gaia21clx,0.0,6.0,3.0,5.0,0.0,YSO
Gaia21clp,4.0,5.0,6.0,4.0,7.0,QSO
Gaia21clo,4.0,5.0,6.0,4.0,7.0,QSO
Gaia21clm,0.0,6.0,3.0,5.0,0.0,unknown
Gaia21cll,0.0,7.0,3.0,5.0,0.0,unknown
Gaia21cli,7.0,1.0,5.0,2.0,1.0,CV
Gaia21clg,3.0,3.0,3.0,7.0,5.0,unknown
Gaia21clc,5.0,0.0,0.0,1.0,2.0,unknown
Gaia21clb,7.0,1.0,5.0,2.0,1.0,CV
Gaia21cks,5.0,0.0,1.0,0.0,1.0,SN Ia
Gaia21ckm,0.0,6.0,6.0,4.0,0.0,unknown
Gaia21ckl,0.0,6.0,6.0,5.0,0.0,unknown
Gaia21ckk,3.0,0.0,5.0,2.0,1.0,unknown
Gaia21ckj,0.0,6.0,3.0,5.0,0.0,unknown
Gaia21cki,3.0,3.0,6.0,3.0,5.0,ULENS
Gaia21ckg,5.0,0.0,0.0,1.0,2.0,SN Ia
Gaia21ckb,3.0,3.0,3.0,7.0,5.0,unknown
Gaia21cjy,5.0,0.0,0.0,1.0,2.0,unknown
Gaia21cjv,3.0,4.0,2.0,3.0,1.0,unknown
Gaia21cju,7.0,4.0,2.0,3.0,7.0,unknown
Gaia21cjf,0.0,6.0,6.0,5.0,0.0,unknown
Gaia21cje,0.0,6.0,6.0,5.0,0.0,unknown
Gaia21cjb,3.0,3.0,3.0,7.0,5.0,unknown
Gaia21cix,0.0,6.0,3.0,7.0,0.0,unknown
Gaia21cip,3.0,3.0,2.0,3.0,5.0,unknown
Gaia21cie,5.0,0.0,4.0,0.0,2.0,SN Ia
Gaia21cid,5.0,0.0,0.0,1.0,2.0,unknown
Gaia21chw,5.0,0.0,0.0,1.0,2.0,SN Ia
Gaia21chs,0.0,5.0,6.0,4.0,0.0,YSO
Gaia21chl,7.0,1.0,5.0,2.0,1.0,unknown
Gaia21che,5.0,0.0,4.0,0.0,2.0,SN II
Gaia21chb,5.0,0.0,0.0,0.0,2.0,unknown
Gaia21cgz,4.0,5.0,6.0,4.0,0.0,unknown
Gaia21cgv,7.0,4.0,5.0,2.0,1.0,unknown
Gaia21cgu,7.0,1.0,5.0,2.0,1.0,unknown
Gaia21cgj,4.0,5.0,6.0,4.0,7.0,unknown
Gaia21cgd,4.0,4.0,2.0,3.0,1.0,QSO
Gaia21cgc,4.0,5.0,6.0,4.0,7.0,QSO
Gaia21cgb,4.0,5.0,6.0,4.0,7.0,QSO
Gaia21cfz,4.0,5.0,6.0,4.0,7.0,QSO
Gaia21cfq,0.0,6.0,6.0,4.0,0.0,unknown
Gaia21cfo,7.0,0.0,0.0,2.0,2.0,unknown
Gaia21cfk,5.0,0.0,4.0,1.0,2.0,SN Ia
Gaia21cfh,4.0,5.0,6.0,4.0,7.0,unknown
Gaia21cfg,4.0,5.0,6.0,4.0,7.0,unknown
Gaia21cfe,7.0,1.0,2.0,3.0,1.0,CV
Gaia21cfd,0.0,6.0,3.0,5.0,0.0,unknown
Gaia21ceu,7.0,1.0,5.0,2.0,1.0,CV
Gaia21ces,0.0,7.0,3.0,5.0,0.0,YSO
Gaia21cer,7.0,0.0,5.0,2.0,1.0,unknown
Gaia21cem,0.0,7.0,3.0,6.0,0.0,unknown
Gaia21cel,5.0,0.0,0.0,1.0,2.0,SN Ia
Gaia21cej,5.0,0.0,4.0,0.0,2.0,unknown
Gaia21cec,3.0,3.0,3.0,7.0,5.0,unknown
Gaia21cds,6.0,2.0,5.0,2.0,6.0,CV
Gaia21cdr,0.0,6.0,6.0,5.0,0.0,unknown
Gaia21cdj,7.0,1.0,5.0,2.0,1.0,unknown
Gaia21cdi,0.0,6.0,3.0,5.0,0.0,unknown
Gaia21cdh,4.0,5.0,6.0,4.0,1.0,QSO
Gaia21cdb,5.0,0.0,4.0,0.0,2.0,unknown
Gaia21ccz,4.0,5.0,6.0,4.0,7.0,unknown
Gaia21ccx,4.0,5.0,6.0,4.0,7.0,unknown
Gaia21ccw,0.0,6.0,6.0,4.0,0.0,unknown
Gaia21ccu,3.0,6.0,6.0,4.0,0.0,unknown
Gaia21cco,5.0,0.0,0.0,1.0,2.0,unknown
Gaia21ccn,5.0,0.0,4.0,0.0,2.0,unknown
Gaia21cch,0.0,6.0,3.0,5.0,0.0,unknown
Gaia21ccg,4.0,4.0,2.0,3.0,7.0,QSO
Gaia21ccd,0.0,6.0,6.0,5.0,0.0,unknown
Gaia21cby,7.0,1.0,5.0,2.0,1.0,unknown
Gaia21cbw,5.0,0.0,4.0,0.0,2.0,unknown
Gaia21cbs,7.0,0.0,1.0,1.0,1.0,CV
Gaia21cbq,5.0,0.0,4.0,0.0,2.0,SN II
Gaia21cbj,4.0,5.0,6.0,4.0,7.0,unknown
Gaia21cba,5.0,0.0,4.0,0.0,2.0,SN II
Gaia21cax,3.0,4.0,2.0,3.0,1.0,unknown
Gaia21caw,0.0,7.0,3.0,6.0,4.0,YSO
Gaia21cav,0.0,6.0,6.0,5.0,0.0,unknown
Gaia21cat,5.0,0.0,4.0,0.0,2.0,SN Ia
Gaia21can,5.0,0.0,0.0,1.0,2.0,SN Ia
Gaia21cak,0.0,6.0,6.0,5.0,0.0,unknown
Gaia21cah,7.0,1.0,2.0,2.0,1.0,unknown
Gaia21cag,3.0,4.0,1.0,2.0,1.0,BL Lac
Gaia21cab,5.0,0.0,0.0,1.0,2.0,SN Ia
Gaia21caa,5.0,0.0,4.0,0.0,2.0,SN Ia
Gaia21bzw,0.0,6.0,6.0,5.0,0.0,unknown
Gaia21bzv,4.0,5.0,6.0,4.0,7.0,QSO
Gaia21bzu,7.0,4.0,2.0,3.0,1.0,unknown
Gaia21bzt,0.0,6.0,6.0,5.0,0.0,unknown
Gaia21bzq,3.0,4.0,2.0,3.0,1.0,QSO
Gaia21bzo,4.0,5.0,6.0,4.0,7.0,unknown
Gaia21bzl,4.0,5.0,6.0,4.0,0.0,unknown
Gaia21bzf,7.0,1.0,5.0,2.0,1.0,CV
Gaia21byr,3.0,5.0,1.0,4.0,1.0,AGN
Gaia21byq,3.0,3.0,2.0,3.0,5.0,SN Ia
Gaia21byp,4.0,5.0,6.0,4.0,7.0,unknown
Gaia21bym,5.0,0.0,4.0,0.0,2.0,unknown
Gaia21byg,3.0,1.0,2.0,3.0,1.0,unknown
Gaia21bxv,0.0,6.0,3.0,5.0,0.0,unknown
Gaia21bxu,4.0,1.0,2.0,3.0,1.0,unknown
Gaia21bxo,4.0,1.0,5.0,2.0,7.0,unknown
Gaia21bxn,0.0,5.0,6.0,4.0,0.0,unknown
Gaia21bxj,5.0,0.0,0.0,1.0,2.0,SN IIn
Gaia21bxi,4.0,5.0,6.0,4.0,7.0,unknown
Gaia21bxh,7.0,0.0,0.0,1.0,1.0,SN Ia
Gaia21bwr,3.0,3.0,6.0,3.0,5.0,unknown
Gaia21bwq,3.0,3.0,2.0,3.0,5.0,unknown
Gaia21bwo,3.0,4.0,1.0,7.0,1.0,unknown
Gaia21bwk,5.0,0.0,0.0,1.0,2.0,SN Ia
Gaia21bwi,5.0,0.0,0.0,1.0,2.0,SN Ia
Gaia21bwf,0.0,6.0,6.0,4.0,0.0,unknown
Gaia21bwd,0.0,5.0,6.0,4.0,0.0,QSO
Gaia21bwc,0.0,6.0,3.0,5.0,0.0,unknown
Gaia21bvr,3.0,4.0,2.0,3.0,1.0,QSO
Gaia21bvq,4.0,4.0,6.0,3.0,1.0,unknown
Gaia21bvo,7.0,1.0,5.0,2.0,1.0,unknown
Gaia21bvl,0.0,6.0,6.0,5.0,0.0,unknown
Gaia21bvg,3.0,3.0,1.0,7.0,5.0,unknown
Gaia21bvd,0.0,7.0,3.0,6.0,0.0,unknown
Gaia21buz,0.0,6.0,3.0,5.0,0.0,unknown
Gaia21buy,4.0,4.0,2.0,3.0,7.0,unknown
Gaia21buu,3.0,3.0,3.0,7.0,5.0,unknown
Gaia21but,3.0,4.0,1.0,7.0,1.0,unknown
Gaia21buq,0.0,7.0,3.0,5.0,0.0,unknown
Gaia21buk,4.0,4.0,2.0,2.0,7.0,YSO
Gaia21buj,3.0,4.0,2.0,3.0,1.0,unknown
Gaia21bug,3.0,4.0,1.0,7.0,1.0,unknown
Gaia21buc,4.0,5.0,6.0,4.0,0.0,unknown
Gaia21bty,1.0,7.0,3.0,6.0,4.0,YSO
Gaia21btx,4.0,4.0,6.0,3.0,7.0,unknown
Gaia21btw,3.0,4.0,1.0,0.0,1.0,unknown
Gaia21btu,1.0,7.0,3.0,7.0,4.0,unknown
Gaia21btr,4.0,4.0,6.0,3.0,1.0,CV
Gaia21btn,5.0,0.0,0.0,1.0,2.0,SN Ia
Gaia21btg,0.0,6.0,6.0,5.0,0.0,unknown
Gaia21btf,7.0,1.0,5.0,2.0,1.0,unknown
Gaia21btd,7.0,4.0,1.0,7.0,1.0,unknown
Gaia21bsy,7.0,1.0,2.0,2.0,1.0,unknown
Gaia21bsw,4.0,5.0,6.0,2.0,7.0,unknown
Gaia21bsv,1.0,7.0,3.0,6.0,4.0,unknown
Gaia21bsu,0.0,7.0,3.0,7.0,5.0,unknown
Gaia21bsq,0.0,7.0,3.0,6.0,4.0,unknown
Gaia21bsp,1.0,7.0,3.0,6.0,4.0,unknown
Gaia21bsi,0.0,7.0,3.0,6.0,0.0,YSO
Gaia21bsh,0.0,7.0,3.0,5.0,0.0,YSO
Gaia21bsg,0.0,7.0,3.0,7.0,4.0,unknown
Gaia21bsc,0.0,6.0,3.0,5.0,0.0,unknown
Gaia21brw,3.0,3.0,3.0,7.0,5.0,dM
Gaia21bru,4.0,5.0,6.0,4.0,7.0,unknown
Gaia21brn,0.0,3.0,3.0,7.0,5.0,unknown
Gaia21brm,3.0,3.0,6.0,7.0,0.0,unknown
Gaia21brj,0.0,7.0,3.0,7.0,5.0,unknown
Gaia21bri,7.0,1.0,5.0,2.0,1.0,unknown
Gaia21brh,0.0,6.0,3.0,7.0,0.0,unknown
Gaia21brf,0.0,7.0,3.0,6.0,4.0,unknown
Gaia21brd,5.0,0.0,0.0,1.0,2.0,unknown
Gaia21bqz,0.0,6.0,3.0,5.0,0.0,YSO
Gaia21bqw,3.0,3.0,3.0,7.0,1.0,unknown
Gaia21bqv,7.0,4.0,2.0,3.0,1.0,unknown
Gaia21bqo,4.0,6.0,6.0,4.0,0.0,unknown
Gaia21bqk,3.0,1.0,2.0,3.0,1.0,unknown
Gaia21bqh,0.0,7.0,3.0,6.0,0.0,unknown
Gaia21bqe,5.0,0.0,0.0,1.0,2.0,unknown
Gaia21bqb,7.0,1.0,2.0,3.0,1.0,unknown
Gaia21bpx,0.0,6.0,3.0,5.0,0.0,unknown
Gaia21bpw,0.0,6.0,3.0,5.0,0.0,unknown
Gaia21bpu,0.0,6.0,3.0,5.0,0.0,unknown
Gaia21bpr,0.0,6.0,3.0,5.0,0.0,unknown
Gaia21bpq,7.0,1.0,5.0,2.0,1.0,unknown
Gaia21bpp,3.0,3.0,2.0,3.0,5.0,unknown
Gaia21bpj,0.0,6.0,6.0,5.0,0.0,unknown
Gaia21bpi,0.0,6.0,3.0,5.0,0.0,unknown
Gaia21bpd,3.0,3.0,3.0,7.0,5.0,unknown
Gaia21bpa,0.0,6.0,6.0,5.0,0.0,unknown
Gaia21boy,6.0,2.0,5.0,2.0,6.0,CV
Gaia21bow,3.0,4.0,2.0,3.0,1.0,CV
Gaia21bov,3.0,3.0,3.0,7.0,5.0,unknown
Gaia21bon,3.0,3.0,6.0,4.0,0.0,unknown
Gaia21bom,0.0,6.0,6.0,4.0,0.0,unknown
Gaia21bok,0.0,5.0,6.0,4.0,0.0,unknown
Gaia21boi,7.0,1.0,2.0,3.0,1.0,CV
Gaia21boh,7.0,1.0,2.0,2.0,1.0,CV
Gaia21bno,4.0,5.0,6.0,4.0,7.0,AGN
Gaia21bnh,7.0,1.0,2.0,3.0,1.0,CV
Gaia21bng,7.0,0.0,1.0,0.0,1.0,unknown
Gaia21bmz,5.0,0.0,4.0,0.0,2.0,unknown
Gaia21bmx,5.0,0.0,4.0,1.0,2.0,SN Ia
Gaia21bmv,4.0,5.0,6.0,4.0,7.0,unknown
Gaia21bmp,4.0,5.0,6.0,4.0,7.0,unknown
Gaia21bmm,7.0,0.0,0.0,1.0,2.0,SN Ia
Gaia21bmk,5.0,0.0,4.0,0.0,2.0,SN Ia
Gaia21bmh,4.0,5.0,6.0,4.0,7.0,QSO
Gaia21bmb,1.0,7.0,3.0,6.0,4.0,unknown
Gaia21blz,4.0,5.0,6.0,4.0,7.0,unknown
Gaia21bly,3.0,3.0,3.0,7.0,0.0,unknown
Gaia21blx,3.0,3.0,3.0,7.0,5.0,unknown
Gaia21blw,4.0,5.0,6.0,4.0,7.0,QSO
Gaia21blq,5.0,0.0,4.0,0.0,2.0,unknown
Gaia21blp,4.0,5.0,6.0,4.0,0.0,unknown
Gaia21bll,4.0,5.0,6.0,4.0,7.0,unknown
Gaia21blj,7.0,1.0,2.0,2.0,1.0,CV
Gaia21bli,3.0,4.0,2.0,3.0,1.0,QSO
Gaia21blg,0.0,3.0,3.0,7.0,5.0,unknown
Gaia21ble,0.0,6.0,3.0,5.0,0.0,unknown
Gaia21bkp,7.0,1.0,5.0,2.0,1.0,CV
Gaia21bkk,5.0,0.0,0.0,1.0,2.0,CV
Gaia21bkd,0.0,6.0,3.0,5.0,0.0,YSO
Gaia21bjw,4.0,5.0,6.0,4.0,1.0,unknown
Gaia21bjc,4.0,5.0,0.0,2.0,1.0,unknown
Gaia21bja,0.0,6.0,6.0,5.0,0.0,YSO
Gaia21bix,3.0,4.0,2.0,3.0,1.0,CV
Gaia21bim,4.0,5.0,6.0,4.0,7.0,AGN
Gaia21bhz,7.0,1.0,2.0,2.0,1.0,CV
Gaia21bhx,4.0,6.0,6.0,4.0,7.0,QSO
Gaia21bhw,3.0,4.0,2.0,2.0,1.0,unknown
Gaia21bhr,4.0,5.0,6.0,4.0,7.0,unknown
Gaia21bhl,7.0,0.0,0.0,1.0,2.0,CV
Gaia21bhf,4.0,4.0,2.0,3.0,7.0,unknown
Gaia21bhe,3.0,6.0,3.0,7.0,0.0,unknown
Gaia21bgz,3.0,4.0,1.0,7.0,1.0,unknown
Gaia21bgy,3.0,4.0,2.0,3.0,1.0,CV
Gaia21bgx,7.0,0.0,1.0,0.0,1.0,QSO
Gaia21bgm,1.0,2.0,5.0,2.0,4.0,unknown
Gaia21bgi,4.0,6.0,6.0,4.0,7.0,unknown
Gaia21bgd,4.0,5.0,6.0,3.0,1.0,unknown
Gaia21bfw,4.0,5.0,6.0,4.0,7.0,QSO
Gaia21bfv,0.0,7.0,3.0,6.0,0.0,YSO
Gaia21bfs,5.0,0.0,4.0,0.0,2.0,SN Ia
Gaia21bfi,5.0,0.0,4.0,0.0,2.0,SN Ia
Gaia21bfh,3.0,6.0,6.0,5.0,0.0,unknown
Gaia21bfb,4.0,5.0,6.0,4.0,7.0,CV
Gaia21bev,4.0,5.0,6.0,4.0,0.0,unknown
Gaia21bep,5.0,0.0,4.0,0.0,2.0,unknown
Gaia21bel,4.0,5.0,6.0,4.0,7.0,QSO
Gaia21bek,0.0,6.0,6.0,5.0,0.0,unknown
Gaia21beh,7.0,1.0,5.0,2.0,1.0,unknown
Gaia21bec,4.0,5.0,6.0,4.0,7.0,unknown
Gaia21beb,7.0,1.0,5.0,2.0,1.0,unknown
Gaia21bdt,0.0,6.0,6.0,5.0,0.0,unknown
Gaia21bdr,4.0,5.0,6.0,4.0,7.0,QSO
Gaia21bdo,3.0,1.0,2.0,3.0,1.0,CV
Gaia21bdh,4.0,5.0,6.0,4.0,7.0,unknown
Gaia21bde,3.0,3.0,3.0,7.0,5.0,unknown
Gaia21bcq,7.0,4.0,2.0,3.0,1.0,unknown
Gaia21bco,7.0,1.0,5.0,2.0,1.0,unknown
Gaia21bcn,3.0,3.0,2.0,3.0,5.0,unknown
Gaia21bcj,5.0,0.0,4.0,0.0,2.0,unknown
Gaia21bch,0.0,6.0,3.0,5.0,0.0,unknown
Gaia21bcf,5.0,0.0,4.0,1.0,2.0,unknown
Gaia21bcb,4.0,5.0,6.0,4.0,7.0,unknown
Gaia21bbx,7.0,1.0,5.0,2.0,1.0,CV
Gaia21bbt,3.0,4.0,2.0,3.0,1.0,unknown
Gaia21bbq,5.0,0.0,4.0,0.0,2.0,unknown
Gaia21bbj,3.0,4.0,2.0,3.0,1.0,CV
Gaia21bbh,7.0,1.0,5.0,2.0,1.0,CV
Gaia21bbe,0.0,6.0,6.0,5.0,0.0,unknown
Gaia21bba,0.0,6.0,6.0,5.0,0.0,unknown
Gaia21baz,7.0,0.0,5.0,2.0,1.0,unknown
Gaia21baw,3.0,6.0,6.0,5.0,0.0,unknown
Gaia21bat,5.0,0.0,1.0,0.0,2.0,SN Ia
Gaia21ban,0.0,5.0,2.0,3.0,0.0,unknown
Gaia21bal,4.0,5.0,6.0,4.0,7.0,unknown
Gaia21bak,0.0,6.0,6.0,5.0,0.0,unknown
Gaia21bai,7.0,1.0,2.0,2.0,1.0,unknown
Gaia21bac,7.0,1.0,2.0,3.0,1.0,unknown
Gaia21azx,5.0,0.0,4.0,1.0,2.0,unknown
Gaia21azw,0.0,6.0,3.0,5.0,0.0,unknown
Gaia21azv,7.0,1.0,5.0,2.0,1.0,CV
Gaia21azu,0.0,4.0,3.0,5.0,0.0,unknown
Gaia21azt,3.0,4.0,1.0,3.0,1.0,unknown
Gaia21azp,3.0,4.0,2.0,3.0,1.0,unknown
Gaia21azo,3.0,6.0,6.0,4.0,0.0,unknown
Gaia21azk,0.0,6.0,3.0,5.0,0.0,unknown
Gaia21aze,3.0,3.0,2.0,3.0,5.0,unknown
Gaia21azd,3.0,6.0,6.0,4.0,0.0,unknown
Gaia21azc,3.0,6.0,6.0,7.0,0.0,unknown
Gaia21azb,3.0,3.0,3.0,7.0,5.0,unknown
Gaia21aza,4.0,5.0,6.0,4.0,7.0,unknown
Gaia21ays,4.0,5.0,6.0,4.0,7.0,unknown
Gaia21ayp,0.0,7.0,3.0,5.0,0.0,YSO
Gaia21ayo,0.0,3.0,3.0,7.0,5.0,unknown
Gaia21ayl,0.0,6.0,3.0,5.0,0.0,unknown
Gaia21ayk,3.0,4.0,2.0,3.0,5.0,unknown
Gaia21ayi,0.0,6.0,3.0,5.0,0.0,unknown
Gaia21ayg,3.0,3.0,6.0,3.0,1.0,unknown
Gaia21ayf,0.0,6.0,6.0,5.0,0.0,unknown
Gaia21ayc,5.0,0.0,4.0,0.0,2.0,unknown
Gaia21axx,0.0,6.0,3.0,5.0,0.0,unknown
Gaia21axw,3.0,6.0,3.0,5.0,0.0,unknown
Gaia21axv,4.0,5.0,6.0,4.0,7.0,unknown
Gaia21axt,0.0,6.0,3.0,5.0,0.0,unknown
Gaia21axs,0.0,6.0,3.0,5.0,0.0,unknown
Gaia21axr,3.0,6.0,3.0,7.0,0.0,unknown
Gaia21axp,0.0,3.0,3.0,7.0,0.0,unknown
Gaia21axn,1.0,7.0,3.0,6.0,4.0,unknown
Gaia21axl,0.0,6.0,3.0,7.0,0.0,unknown
Gaia21axk,0.0,7.0,3.0,6.0,0.0,unknown
Gaia21axj,0.0,6.0,3.0,7.0,0.0,unknown
