0,K-Means,DBSCAN,MiniBatchKMeans,BisectingKMeans,AggCluAvarage,AggCluComplete,AggCluSingle,AggCluWard, Class
Gaia22ayk,3.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,unknown
Gaia22ayh,6.0,0.0,6.0,2.0,0.0,1.0,0.0,1.0,unknown
Gaia22axt,3.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,Varstar
Gaia22axr,6.0,0.0,6.0,2.0,0.0,1.0,0.0,1.0,unknown
Gaia22axq,6.0,0.0,3.0,2.0,0.0,1.0,0.0,1.0,unknown
Gaia22axp,6.0,0.0,6.0,1.0,0.0,1.0,0.0,0.0,unknown
Gaia22axk,5.0,0.0,1.0,4.0,0.0,1.0,0.0,0.0,unknown
Gaia22axf,0.0,0.0,0.0,5.0,0.0,1.0,0.0,6.0,unknown
Gaia22axd,3.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,unknown
Gaia22axa,1.0,0.0,3.0,2.0,0.0,1.0,0.0,1.0,unknown
Gaia22awv,5.0,0.0,2.0,4.0,0.0,1.0,0.0,0.0,unknown
Gaia22awu,5.0,0.0,2.0,4.0,0.0,1.0,0.0,3.0,unknown
Gaia22awt,5.0,0.0,1.0,4.0,0.0,1.0,0.0,0.0,unknown
Gaia22awp,3.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,unknown
Gaia22awl,3.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,unknown
Gaia22awj,6.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,unknown
Gaia22awe,6.0,0.0,3.0,2.0,0.0,1.0,0.0,3.0,unknown
Gaia22awd,5.0,0.0,2.0,4.0,0.0,1.0,0.0,0.0,unknown
Gaia22awc,6.0,0.0,3.0,2.0,0.0,1.0,0.0,4.0,unknown
Gaia22awb,6.0,0.0,3.0,2.0,0.0,1.0,0.0,1.0,unknown
Gaia22awa,6.0,0.0,6.0,0.0,0.0,1.0,0.0,3.0,unknown
Gaia22avz,6.0,0.0,3.0,2.0,0.0,1.0,0.0,3.0,unknown
Gaia22avy,3.0,0.0,6.0,0.0,0.0,1.0,0.0,5.0,unknown
Gaia22avw,0.0,0.0,0.0,5.0,0.0,1.0,0.0,6.0,SN Ia
Gaia22avr,2.0,0.0,3.0,2.0,0.0,1.0,0.0,1.0,unknown
Gaia22avp,5.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,unknown
Gaia22avo,5.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,unknown
Gaia22avl,5.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,CV
Gaia22avj,5.0,0.0,2.0,4.0,0.0,1.0,0.0,0.0,CV
Gaia22avi,2.0,0.0,3.0,2.0,0.0,1.0,0.0,1.0,unknown
Gaia22avg,2.0,0.0,3.0,2.0,0.0,1.0,0.0,3.0,unknown
Gaia22ava,3.0,0.0,6.0,2.0,0.0,1.0,0.0,1.0,unknown
Gaia22auz,6.0,0.0,3.0,2.0,0.0,1.0,0.0,1.0,unknown
Gaia22auw,3.0,0.0,6.0,0.0,0.0,1.0,0.0,5.0,unknown
Gaia22auv,2.0,0.0,3.0,3.0,0.0,1.0,0.0,4.0,unknown
Gaia22aur,2.0,0.0,3.0,2.0,0.0,1.0,0.0,3.0,unknown
Gaia22aup,6.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,unknown
Gaia22aui,2.0,0.0,3.0,2.0,0.0,1.0,0.0,1.0,unknown
Gaia22aug,3.0,0.0,6.0,0.0,0.0,1.0,0.0,5.0,unknown
Gaia22auf,2.0,0.0,3.0,3.0,0.0,1.0,0.0,4.0,unknown
Gaia22aue,6.0,0.0,3.0,2.0,0.0,1.0,0.0,3.0,unknown
Gaia22aub,3.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,unknown
Gaia22atz,5.0,0.0,2.0,4.0,0.0,1.0,0.0,0.0,unknown
Gaia22att,3.0,0.0,6.0,2.0,0.0,1.0,0.0,1.0,unknown
Gaia22ats,2.0,0.0,3.0,3.0,0.0,1.0,0.0,4.0,unknown
Gaia22atr,2.0,0.0,3.0,3.0,0.0,1.0,0.0,1.0,unknown
Gaia22atl,2.0,0.0,3.0,3.0,0.0,1.0,0.0,4.0,YSO
Gaia22ati,3.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,unknown
Gaia22ath,3.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,unknown
Gaia22atg,6.0,0.0,6.0,2.0,0.0,1.0,0.0,1.0,unknown
Gaia22atf,2.0,0.0,3.0,3.0,0.0,1.0,0.0,4.0,unknown
Gaia22ate,2.0,0.0,3.0,3.0,0.0,1.0,0.0,4.0,YSO
Gaia22atd,2.0,0.0,3.0,2.0,0.0,1.0,0.0,4.0,unknown
Gaia22asw,3.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,AGN
Gaia22asv,3.0,0.0,6.0,2.0,0.0,1.0,0.0,1.0,unknown
Gaia22ast,6.0,0.0,2.0,1.0,0.0,1.0,0.0,3.0,unknown
Gaia22ass,6.0,0.0,3.0,2.0,0.0,1.0,0.0,0.0,unknown
Gaia22asn,5.0,0.0,0.0,4.0,0.0,1.0,0.0,5.0,unknown
Gaia22ask,5.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,unknown
Gaia22asd,5.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,unknown
Gaia22asb,2.0,0.0,3.0,3.0,0.0,1.0,0.0,1.0,YSO
Gaia22arr,5.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,unknown
Gaia22arq,5.0,0.0,2.0,4.0,0.0,1.0,0.0,3.0,unknown
Gaia22arp,5.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,unknown
Gaia22aro,5.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,unknown
Gaia22arn,5.0,0.0,2.0,1.0,0.0,1.0,0.0,3.0,CV
Gaia22arf,0.0,0.0,4.0,6.0,0.0,1.0,0.0,6.0,SN Ia
Gaia22arb,3.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,unknown
Gaia22ara,6.0,0.0,3.0,2.0,0.0,1.0,0.0,1.0,unknown
Gaia22aqt,3.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,unknown
Gaia22aqo,5.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,unknown
Gaia22aqf,3.0,0.0,6.0,0.0,0.0,1.0,0.0,5.0,unknown
Gaia22apw,3.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,unknown
Gaia22app,3.0,0.0,6.0,0.0,0.0,1.0,0.0,5.0,QSO
Gaia22apm,5.0,0.0,2.0,4.0,0.0,1.0,0.0,0.0,BL Lac
Gaia22apc,3.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,QSO
Gaia22aop,3.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,unknown
Gaia22aon,6.0,0.0,3.0,2.0,0.0,1.0,0.0,1.0,unknown
Gaia22aom,5.0,0.0,2.0,4.0,0.0,1.0,0.0,0.0,CV
Gaia22aoa,3.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,AGN
Gaia22anz,5.0,0.0,5.0,1.0,0.0,1.0,0.0,0.0,unknown
Gaia22anr,5.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,CV
Gaia22anh,6.0,0.0,3.0,2.0,0.0,1.0,0.0,1.0,unknown
Gaia22and,6.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,unknown
Gaia22amy,3.0,0.0,6.0,2.0,0.0,1.0,0.0,1.0,unknown
Gaia22amv,6.0,0.0,3.0,2.0,0.0,1.0,0.0,1.0,unknown
Gaia22amu,5.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,unknown
Gaia22aml,2.0,0.0,3.0,3.0,0.0,1.0,0.0,1.0,unknown
Gaia22amj,0.0,0.0,0.0,5.0,0.0,1.0,0.0,6.0,unknown
Gaia22amb,3.0,0.0,6.0,4.0,0.0,1.0,0.0,1.0,CV
Gaia22alx,0.0,0.0,4.0,6.0,0.0,1.0,0.0,6.0,SN Ia
Gaia22alw,0.0,0.0,4.0,6.0,0.0,1.0,0.0,6.0,SN II
Gaia22alr,3.0,0.0,6.0,0.0,0.0,1.0,0.0,5.0,unknown
Gaia22ali,5.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,unknown
Gaia22alh,5.0,0.0,2.0,4.0,0.0,1.0,0.0,3.0,CV
Gaia22alg,5.0,0.0,2.0,4.0,0.0,1.0,0.0,0.0,CV
Gaia22alf,5.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,unknown
Gaia22ala,3.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,AGN
Gaia22akz,6.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,Varstar
Gaia22aky,0.0,0.0,4.0,6.0,0.0,1.0,0.0,6.0,SN II
Gaia22akt,0.0,0.0,0.0,5.0,0.0,1.0,0.0,6.0,SN Ia
Gaia22akq,5.0,0.0,2.0,4.0,0.0,1.0,0.0,0.0,unknown
Gaia22akp,6.0,0.0,6.0,0.0,0.0,1.0,0.0,3.0,unknown
Gaia22ajz,0.0,0.0,0.0,5.0,0.0,1.0,0.0,6.0,unknown
Gaia22ajy,0.0,0.0,4.0,5.0,0.0,1.0,0.0,6.0,SN II
Gaia22ajx,3.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,BL Lac
Gaia22ajv,5.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,unknown
Gaia22ajs,5.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,CV
Gaia22aiw,0.0,0.0,4.0,6.0,0.0,1.0,0.0,6.0,SN Ia
Gaia22aiq,3.0,0.0,6.0,0.0,0.0,1.0,0.0,5.0,QSO
Gaia22aie,3.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,unknown
Gaia22aic,3.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,unknown
Gaia22ahy,6.0,0.0,3.0,2.0,0.0,1.0,0.0,3.0,unknown
Gaia22ahx,5.0,0.0,2.0,4.0,0.0,1.0,0.0,0.0,unknown
Gaia22ahw,5.0,0.0,1.0,4.0,0.0,1.0,0.0,0.0,unknown
Gaia22ahu,0.0,0.0,4.0,6.0,0.0,1.0,0.0,6.0,unknown
Gaia22aho,3.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,unknown
Gaia22ahj,6.0,0.0,1.0,4.0,0.0,1.0,0.0,3.0,unknown
Gaia22ahd,3.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,unknown
Gaia22agt,3.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,AGN
Gaia22agp,3.0,0.0,6.0,0.0,0.0,1.0,0.0,5.0,unknown
Gaia22agg,6.0,0.0,3.0,2.0,0.0,1.0,0.0,3.0,unknown
Gaia22age,0.0,0.0,0.0,5.0,0.0,1.0,0.0,6.0,CV
Gaia22agc,2.0,0.0,3.0,2.0,0.0,1.0,0.0,1.0,YSO
Gaia22afy,6.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,SN II
Gaia22afw,5.0,0.0,2.0,4.0,0.0,1.0,0.0,0.0,unknown
Gaia22afv,6.0,0.0,3.0,2.0,0.0,1.0,0.0,3.0,unknown
Gaia22afs,6.0,0.0,3.0,2.0,0.0,1.0,0.0,3.0,unknown
Gaia22afh,0.0,0.0,0.0,5.0,0.0,1.0,0.0,6.0,unknown
Gaia22aff,0.0,0.0,4.0,5.0,0.0,1.0,0.0,6.0,SN Ia
Gaia22aez,3.0,0.0,6.0,0.0,0.0,1.0,0.0,5.0,AGN
Gaia22aew,0.0,0.0,0.0,5.0,0.0,1.0,0.0,6.0,SN Ia
Gaia22aev,3.0,0.0,6.0,2.0,0.0,1.0,0.0,1.0,unknown
Gaia22aeu,3.0,0.0,6.0,1.0,0.0,1.0,0.0,0.0,QSO
Gaia22aen,6.0,0.0,3.0,2.0,0.0,1.0,0.0,1.0,unknown
Gaia22aef,2.0,0.0,3.0,2.0,0.0,1.0,0.0,1.0,unknown
Gaia22aed,3.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,unknown
Gaia22aec,5.0,0.0,2.0,4.0,0.0,1.0,0.0,0.0,unknown
Gaia22adx,6.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,unknown
Gaia22adw,3.0,0.0,6.0,1.0,0.0,1.0,0.0,1.0,unknown
Gaia22adn,2.0,0.0,3.0,3.0,0.0,1.0,0.0,4.0,unknown
Gaia22adh,0.0,0.0,4.0,6.0,0.0,1.0,0.0,0.0,unknown
Gaia22adf,6.0,0.0,6.0,0.0,0.0,1.0,0.0,3.0,unknown
Gaia22ade,6.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,SN Ia
Gaia22acy,5.0,0.0,2.0,4.0,0.0,1.0,0.0,0.0,unknown
Gaia22acv,3.0,0.0,6.0,4.0,0.0,1.0,0.0,5.0,unknown
Gaia22acu,0.0,0.0,4.0,5.0,0.0,1.0,0.0,6.0,SN Ia
Gaia22acp,0.0,0.0,1.0,6.0,0.0,1.0,0.0,1.0,unknown
Gaia22acn,5.0,0.0,2.0,4.0,0.0,1.0,0.0,0.0,unknown
Gaia22acm,5.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,CV
Gaia22acl,0.0,0.0,0.0,5.0,0.0,1.0,0.0,6.0,unknown
Gaia22acj,3.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,AGN
Gaia22aci,6.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,unknown
Gaia22acg,2.0,0.0,3.0,2.0,0.0,1.0,0.0,1.0,unknown
Gaia22aby,3.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,unknown
Gaia22abw,5.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,unknown
Gaia22abv,3.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,unknown
Gaia22abu,6.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,unknown
Gaia22abt,5.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,unknown
Gaia22abs,6.0,0.0,3.0,2.0,0.0,1.0,0.0,3.0,unknown
Gaia22abp,5.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,CV
Gaia22abn,6.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,unknown
Gaia22abf,6.0,0.0,3.0,2.0,0.0,1.0,0.0,1.0,unknown
Gaia22abd,0.0,0.0,0.0,5.0,0.0,1.0,0.0,6.0,SN Ia
Gaia22aau,0.0,0.0,1.0,6.0,0.0,1.0,0.0,0.0,CV
Gaia22aat,2.0,0.0,3.0,2.0,0.0,1.0,0.0,3.0,unknown
Gaia22aas,3.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,unknown
Gaia22aap,0.0,0.0,4.0,6.0,0.0,1.0,0.0,6.0,SN Ia
Gaia22aan,0.0,0.0,0.0,5.0,0.0,1.0,0.0,6.0,SN Ia
Gaia22aai,2.0,0.0,3.0,3.0,0.0,1.0,0.0,1.0,YSO
Gaia22aah,5.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,unknown
Gaia22aab,2.0,0.0,3.0,2.0,0.0,1.0,0.0,1.0,unknown
Gaia21fuv,5.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,unknown
Gaia21fug,6.0,0.0,6.0,1.0,0.0,1.0,0.0,3.0,QSO
Gaia21ftx,6.0,0.0,3.0,2.0,0.0,1.0,0.0,3.0,unknown
Gaia21ftu,0.0,0.0,0.0,5.0,0.0,1.0,0.0,6.0,SN II
Gaia21fto,0.0,0.0,4.0,6.0,0.0,1.0,0.0,6.0,SN Ia
Gaia21ftl,5.0,0.0,2.0,4.0,0.0,1.0,0.0,0.0,CV
Gaia21ftj,6.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,unknown
Gaia21fsz,5.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,BL Lac
Gaia21fsy,5.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,BL Lac
Gaia21fsk,5.0,0.0,2.0,4.0,0.0,1.0,0.0,0.0,unknown
Gaia21fsi,6.0,0.0,6.0,1.0,0.0,1.0,0.0,3.0,unknown
Gaia21fsd,3.0,0.0,6.0,0.0,0.0,1.0,0.0,5.0,AGN
Gaia21fsc,6.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,CV
Gaia21fsb,5.0,0.0,2.0,4.0,0.0,1.0,0.0,0.0,unknown
Gaia21fsa,3.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,AGN
Gaia21frs,5.0,0.0,2.0,4.0,0.0,1.0,0.0,1.0,unknown
Gaia21frr,1.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,unknown
Gaia21frb,0.0,0.0,1.0,4.0,0.0,1.0,0.0,0.0,BL Lac
Gaia21fqz,3.0,0.0,6.0,0.0,0.0,1.0,0.0,5.0,AGN
Gaia21fqv,0.0,0.0,4.0,6.0,0.0,1.0,0.0,6.0,SN II
Gaia21fqp,3.0,0.0,6.0,0.0,0.0,1.0,0.0,5.0,AGN
Gaia21fqn,3.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,AGN
Gaia21fqm,3.0,0.0,6.0,2.0,0.0,1.0,0.0,1.0,unknown
Gaia21fps,0.0,0.0,0.0,5.0,0.0,1.0,0.0,6.0,SN IIn
Gaia21fpg,3.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,unknown
Gaia21fpc,3.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,AGN
Gaia21fow,6.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,unknown
Gaia21fou,5.0,0.0,2.0,1.0,0.0,1.0,0.0,3.0,unknown
Gaia21fot,3.0,0.0,6.0,0.0,0.0,1.0,0.0,5.0,unknown
Gaia21fol,5.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,unknown
Gaia21fod,3.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,unknown
Gaia21fob,3.0,0.0,6.0,0.0,0.0,1.0,0.0,5.0,AGN
Gaia21fnv,3.0,0.0,6.0,0.0,0.0,1.0,0.0,5.0,AGN
Gaia21fnl,2.0,0.0,3.0,2.0,0.0,1.0,0.0,4.0,unknown
Gaia21fnk,5.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,unknown
Gaia21fni,0.0,0.0,4.0,6.0,0.0,1.0,0.0,6.0,unknown
Gaia21fnd,3.0,0.0,6.0,0.0,0.0,1.0,0.0,5.0,AGN
Gaia21fnc,5.0,0.0,2.0,4.0,0.0,1.0,0.0,3.0,unknown
Gaia21fnb,5.0,0.0,2.0,1.0,0.0,1.0,0.0,3.0,SN IIn
Gaia21fmm,0.0,0.0,4.0,5.0,0.0,1.0,0.0,6.0,unknown
Gaia21fmj,5.0,0.0,2.0,4.0,0.0,1.0,0.0,0.0,CV
Gaia21fmi,5.0,0.0,2.0,4.0,0.0,1.0,0.0,0.0,CV
Gaia21fly,3.0,0.0,6.0,0.0,0.0,1.0,0.0,5.0,unknown
Gaia21flv,3.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,unknown
Gaia21flr,0.0,0.0,4.0,6.0,0.0,1.0,0.0,6.0,unknown
Gaia21flm,6.0,0.0,3.0,2.0,0.0,1.0,0.0,3.0,unknown
Gaia21fll,3.0,0.0,3.0,2.0,0.0,1.0,0.0,1.0,unknown
Gaia21flk,6.0,0.0,3.0,2.0,0.0,1.0,0.0,1.0,unknown
Gaia21flf,0.0,0.0,0.0,5.0,0.0,1.0,0.0,6.0,SN Ia
Gaia21fle,3.0,0.0,6.0,0.0,0.0,1.0,0.0,5.0,unknown
Gaia21fld,3.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,unknown
Gaia21fkx,0.0,0.0,0.0,5.0,0.0,1.0,0.0,6.0,unknown
Gaia21fku,0.0,0.0,0.0,5.0,0.0,1.0,0.0,6.0,unknown
Gaia21fkm,0.0,0.0,0.0,4.0,0.0,1.0,0.0,6.0,unknown
Gaia21fkb,3.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,unknown
Gaia21fjy,5.0,0.0,2.0,4.0,0.0,1.0,0.0,0.0,CV
Gaia21fjx,3.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,unknown
Gaia21fjw,5.0,0.0,2.0,4.0,0.0,1.0,0.0,0.0,unknown
Gaia21fjv,5.0,0.0,2.0,4.0,0.0,1.0,0.0,0.0,CV
Gaia21fjq,5.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,unknown
Gaia21fjp,2.0,0.0,3.0,2.0,0.0,1.0,0.0,1.0,YSO
Gaia21fji,2.0,0.0,3.0,2.0,0.0,1.0,0.0,4.0,unknown
Gaia21fjg,5.0,0.0,2.0,4.0,0.0,1.0,0.0,0.0,unknown
Gaia21fjf,5.0,0.0,2.0,4.0,0.0,1.0,0.0,0.0,CV
Gaia21fjb,0.0,0.0,0.0,5.0,0.0,1.0,0.0,6.0,unknown
Gaia21fja,2.0,0.0,3.0,2.0,0.0,1.0,0.0,1.0,unknown
Gaia21fiy,3.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,AGN
Gaia21fix,6.0,0.0,1.0,1.0,0.0,1.0,0.0,3.0,unknown
Gaia21fiw,6.0,0.0,3.0,2.0,0.0,1.0,0.0,0.0,unknown
Gaia21fiv,0.0,0.0,4.0,6.0,0.0,1.0,0.0,6.0,SN Ia
Gaia21fir,3.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,unknown
Gaia21fip,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,unknown
Gaia21fio,6.0,0.0,6.0,1.0,0.0,1.0,0.0,3.0,unknown
Gaia21fig,5.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,unknown
Gaia21fic,0.0,0.0,4.0,6.0,0.0,1.0,0.0,6.0,unknown
Gaia21fib,3.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,unknown
Gaia21fhy,0.0,0.0,0.0,5.0,0.0,1.0,0.0,6.0,unknown
Gaia21fhu,3.0,0.0,6.0,0.0,0.0,1.0,0.0,5.0,unknown
Gaia21fht,5.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,unknown
Gaia21fhp,6.0,0.0,3.0,2.0,0.0,1.0,0.0,3.0,unknown
Gaia21fhk,5.0,0.0,1.0,4.0,0.0,1.0,0.0,0.0,unknown
Gaia21fhi,5.0,0.0,2.0,4.0,0.0,1.0,0.0,0.0,unknown
Gaia21fhd,2.0,0.0,3.0,2.0,0.0,1.0,0.0,4.0,unknown
Gaia21fhc,6.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,unknown
Gaia21fhb,0.0,0.0,1.0,4.0,0.0,1.0,0.0,0.0,AGN
Gaia21fgv,3.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,unknown
Gaia21fgm,5.0,0.0,2.0,4.0,0.0,1.0,0.0,0.0,unknown
Gaia21ffs,2.0,0.0,1.0,2.0,0.0,1.0,0.0,4.0,BL Lac
Gaia21ffq,6.0,0.0,3.0,2.0,0.0,1.0,0.0,3.0,CV
Gaia21ffg,0.0,0.0,1.0,6.0,0.0,1.0,0.0,6.0,CV
Gaia21fff,5.0,0.0,2.0,4.0,0.0,1.0,0.0,0.0,CV
Gaia21fez,3.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,unknown
Gaia21fes,2.0,0.0,3.0,2.0,0.0,1.0,0.0,1.0,unknown
Gaia21fel,3.0,0.0,6.0,0.0,0.0,1.0,0.0,5.0,unknown
Gaia21fej,5.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,unknown
Gaia21fec,5.0,0.0,2.0,4.0,0.0,1.0,0.0,0.0,unknown
Gaia21fea,3.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,BL Lac
Gaia21fdy,0.0,0.0,0.0,5.0,0.0,1.0,0.0,6.0,unknown
Gaia21fdt,3.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,unknown
Gaia21fdj,6.0,0.0,3.0,2.0,0.0,1.0,0.0,4.0,unknown
Gaia21fdi,5.0,0.0,2.0,4.0,0.0,1.0,0.0,0.0,unknown
Gaia21fdg,6.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,unknown
Gaia21fcz,3.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,unknown
Gaia21fcx,6.0,0.0,6.0,1.0,0.0,1.0,0.0,3.0,unknown
Gaia21fct,2.0,0.0,3.0,3.0,0.0,1.0,0.0,4.0,unknown
Gaia21fcs,6.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,unknown
Gaia21fcr,5.0,0.0,2.0,4.0,0.0,1.0,0.0,0.0,unknown
Gaia21fcn,0.0,0.0,0.0,5.0,0.0,1.0,0.0,6.0,unknown
Gaia21fcm,0.0,0.0,0.0,5.0,0.0,1.0,0.0,6.0,SN Ia
Gaia21fcj,3.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,unknown
Gaia21fci,3.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,CV
Gaia21fch,0.0,0.0,1.0,6.0,0.0,1.0,0.0,6.0,SN II
Gaia21fcg,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,unknown
Gaia21fce,5.0,0.0,2.0,1.0,0.0,1.0,0.0,3.0,unknown
Gaia21fcd,5.0,0.0,2.0,4.0,0.0,1.0,0.0,0.0,unknown
Gaia21fca,0.0,0.0,4.0,5.0,0.0,1.0,0.0,6.0,SN Ia
Gaia21fbu,6.0,0.0,6.0,2.0,0.0,1.0,0.0,1.0,unknown
Gaia21fbh,5.0,0.0,2.0,4.0,0.0,1.0,0.0,3.0,CV
Gaia21fba,6.0,0.0,6.0,2.0,0.0,1.0,0.0,1.0,unknown
Gaia21faz,4.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,unknown
Gaia21far,3.0,0.0,6.0,0.0,0.0,1.0,0.0,5.0,QSO
Gaia21faq,6.0,0.0,3.0,2.0,0.0,1.0,0.0,1.0,unknown
Gaia21fan,5.0,0.0,1.0,4.0,0.0,1.0,0.0,0.0,CV
Gaia21faj,0.0,0.0,0.0,5.0,0.0,1.0,0.0,6.0,unknown
Gaia21ezi,3.0,0.0,6.0,0.0,0.0,1.0,0.0,5.0,unknown
Gaia21eyp,0.0,0.0,1.0,4.0,0.0,1.0,0.0,0.0,SN Ia
Gaia21eyh,6.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,unknown
Gaia21eye,0.0,0.0,0.0,5.0,0.0,1.0,0.0,6.0,SN Ia
Gaia21eyb,5.0,0.0,2.0,4.0,0.0,1.0,0.0,0.0,unknown
Gaia21exs,3.0,0.0,6.0,4.0,0.0,1.0,0.0,0.0,unknown
Gaia21exp,5.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,unknown
Gaia21exl,0.0,0.0,4.0,6.0,0.0,1.0,0.0,6.0,SN IIn
Gaia21exh,0.0,0.0,4.0,6.0,0.0,1.0,0.0,6.0,SN Ia
Gaia21ewz,5.0,0.0,2.0,4.0,0.0,1.0,0.0,0.0,CV
Gaia21ewm,5.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,unknown
Gaia21ewl,5.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,CV
Gaia21ewk,0.0,0.0,1.0,6.0,0.0,1.0,0.0,6.0,SN II
Gaia21ewj,6.0,0.0,3.0,2.0,0.0,1.0,0.0,3.0,unknown
Gaia21ewd,5.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,CV
Gaia21evw,6.0,0.0,3.0,2.0,0.0,1.0,0.0,3.0,unknown
Gaia21evv,5.0,0.0,2.0,4.0,0.0,1.0,0.0,0.0,unknown
