0,DBSCAN
Gaia20dsv,0
Gaia20dsu,0
Gaia20dst,0
Gaia20dss,0
Gaia20dsr,-1
Gaia20dsq,0
Gaia20dsp,0
Gaia20dso,0
Gaia20dsl,0
Gaia20dsk,0
Gaia20dsi,0
Gaia20dsh,0
Gaia20dsg,0
Gaia20dsf,0
Gaia20dse,-1
Gaia20dsd,-1
Gaia20dsc,13
Gaia20dsb,-1
Gaia20dsa,0
Gaia20drz,0
Gaia20drw,0
Gaia20drv,-1
Gaia20dru,-1
Gaia20drs,0
Gaia20drn,0
Gaia20drk,0
Gaia20drj,0
Gaia20dri,0
Gaia20drh,0
Gaia20drg,0
Gaia20drf,0
Gaia20dqx,0
Gaia20dqw,-1
Gaia20dqv,0
Gaia20dqu,0
Gaia20dqt,0
Gaia20dqr,0
Gaia20dqn,0
Gaia20dqm,0
Gaia20dql,0
Gaia20dqj,0
Gaia20dqi,0
Gaia20dqh,-1
Gaia20dqg,0
Gaia20dqf,0
Gaia20dqe,0
Gaia20dqa,0
Gaia20dpz,0
Gaia20dpy,0
Gaia20dpw,71
Gaia20dpv,0
Gaia20dpu,0
Gaia20dpt,-1
Gaia20dps,0
Gaia20dpr,0
Gaia20dpp,0
Gaia20dpo,0
Gaia20dpn,0
Gaia20dpm,0
Gaia20dpj,0
Gaia20dpg,0
Gaia20dpf,0
Gaia20dpe,0
Gaia20dpd,0
Gaia20dpb,0
Gaia20doy,-1
Gaia20dox,0
Gaia20dow,0
Gaia20dov,0
Gaia20dot,0
Gaia20dor,0
Gaia20dop,2
Gaia20doo,0
Gaia20dom,0
Gaia20dol,0
Gaia20dok,-1
Gaia20doj,0
Gaia20doi,0
Gaia20dof,0
Gaia20dod,0
Gaia20doc,0
Gaia20dnx,0
Gaia20dnw,-1
Gaia20dnv,-1
Gaia20dnu,0
Gaia20dns,0
Gaia20dnr,0
Gaia20dnq,0
Gaia20dnp,0
Gaia20dnn,-1
Gaia20dnm,0
Gaia20dnk,0
Gaia20dnh,-1
Gaia20dng,0
Gaia20dnf,-1
Gaia20dne,0
Gaia20dnc,-1
Gaia20dnb,0
Gaia20dna,0
Gaia20dmz,0
Gaia20dmv,0
Gaia20dmu,0
Gaia20dms,0
Gaia20dmr,0
Gaia20dmq,0
Gaia20dmo,0
Gaia20dmn,-1
Gaia20dmm,-1
Gaia20dml,-1
Gaia20dmk,0
Gaia20dmj,0
Gaia20dmi,0
Gaia20dmh,0
Gaia20dmf,0
Gaia20dme,0
Gaia20dmc,0
Gaia20dlz,-1
Gaia20dly,-1
Gaia20dlx,0
Gaia20dlv,-1
Gaia20dls,0
Gaia20dlr,0
Gaia20dlq,0
Gaia20dlp,-1
Gaia20dlo,0
Gaia20dln,-1
Gaia20dlm,0
Gaia20dll,-1
Gaia20dlk,-1
Gaia20dli,0
Gaia20dlg,0
Gaia20dlf,0
Gaia20dle,0
Gaia20dla,0
Gaia20dkz,0
Gaia20dkx,0
Gaia20dkw,0
Gaia20dkv,-1
Gaia20dku,-1
Gaia20dkt,0
Gaia20dkr,0
Gaia20dkq,-1
Gaia20dko,0
Gaia20dkn,0
Gaia20dkk,0
Gaia20dki,0
Gaia20dkh,0
Gaia20dkg,0
Gaia20dkf,-1
Gaia20dke,-1
Gaia20dkd,0
Gaia20dkc,0
Gaia20dkb,0
Gaia20dka,-1
Gaia20djz,0
Gaia20djy,0
Gaia20djx,0
Gaia20djw,-1
Gaia20djv,-1
Gaia20dju,0
Gaia20djt,0
Gaia20djs,0
Gaia20djr,66
Gaia20djn,0
Gaia20djm,-1
Gaia20djl,0
Gaia20djj,0
Gaia20dji,0
Gaia20djh,0
Gaia20djg,0
Gaia20dje,0
Gaia20djd,0
Gaia20djc,0
Gaia20dja,0
Gaia20diz,0
Gaia20diy,0
Gaia20div,0
Gaia20diu,0
Gaia20dit,0
Gaia20dis,-1
Gaia20dir,0
Gaia20diq,0
Gaia20dip,0
Gaia20din,0
Gaia20dim,0
Gaia20dil,0
Gaia20dik,0
Gaia20dij,0
Gaia20dii,0
Gaia20dif,0
Gaia20die,0
Gaia20dic,0
Gaia20dib,-1
Gaia20dia,0
Gaia20dhz,-1
Gaia20dhy,0
Gaia20dhv,0
Gaia20dhu,0
Gaia20dhs,0
Gaia20dhr,0
Gaia20dhq,-1
Gaia20dhp,0
Gaia20dho,-1
Gaia20dhn,0
Gaia20dhm,0
Gaia20dhl,0
Gaia20dhj,-1
Gaia20dhi,0
Gaia20dhh,-1
Gaia20dhg,-1
Gaia20dhf,0
Gaia20dhe,0
Gaia20dhc,0
Gaia20dhb,0
Gaia20dgz,-1
Gaia20dgy,0
Gaia20dgx,0
Gaia20dgw,0
Gaia20dgv,0
Gaia20dgu,-1
Gaia20dgs,0
Gaia20dgr,0
Gaia20dgo,0
Gaia20dgn,0
Gaia20dgl,0
Gaia20dgk,0
Gaia20dgj,0
Gaia20dgh,0
Gaia20dgg,0
Gaia20dgf,0
Gaia20dge,-1
Gaia20dgd,0
Gaia20dgc,0
Gaia20dfz,-1
Gaia20dfw,0
Gaia20dfv,-1
Gaia20dfu,0
Gaia20dft,0
Gaia20dfr,0
Gaia20dfq,0
Gaia20dfn,-1
Gaia20dfm,0
Gaia20dfl,0
Gaia20dfk,-1
Gaia20dfj,0
Gaia20dfi,0
Gaia20dfh,0
Gaia20dfg,-1
Gaia20dff,0
Gaia20dfe,0
Gaia20dfd,-1
Gaia20dfc,0
Gaia20dfa,-1
Gaia20dez,-1
Gaia20dey,0
Gaia20dex,0
Gaia20dew,-1
Gaia20det,0
Gaia20des,0
Gaia20der,0
Gaia20deq,0
Gaia20dep,0
Gaia20dem,0
Gaia20del,0
Gaia20dej,0
Gaia20dei,0
Gaia20deh,0
Gaia20deg,0
Gaia20def,0
Gaia20dee,-1
Gaia20ded,-1
Gaia20dec,-1
Gaia20deb,0
Gaia20dea,0
Gaia20ddx,0
Gaia20ddv,0
Gaia20ddu,0
Gaia20dds,-1
Gaia20ddq,0
Gaia20ddn,0
Gaia20ddm,0
Gaia20ddl,0
Gaia20ddk,0
Gaia20ddi,0
Gaia20ddf,0
Gaia20dde,-1
Gaia20ddd,-1
Gaia20ddc,0
Gaia20dda,-1
Gaia20dcz,-1
Gaia20dcx,-1
Gaia20dcv,0
Gaia20dcu,-1
Gaia20dct,0
Gaia20dcs,-1
Gaia20dcr,20
Gaia20dcq,-1
Gaia20dcp,0
Gaia20dco,0
Gaia20dcn,0
Gaia20dcm,0
Gaia20dcl,0
Gaia20dck,-1
Gaia20dch,0
Gaia20dcg,0
Gaia20dcf,0
Gaia20dcd,0
Gaia20dcc,0
Gaia20dca,0
Gaia20dbz,0
Gaia20dby,0
Gaia20dbx,0
Gaia20dbw,-1
Gaia20dbv,-1
Gaia20dbu,0
Gaia20dbs,0
Gaia20dbr,0
Gaia20dbq,0
Gaia20dbp,0
Gaia20dbo,0
Gaia20dbn,0
Gaia20dbm,0
Gaia20dbj,0
Gaia20dbi,0
Gaia20dbh,0
Gaia20dbg,0
Gaia20dbf,0
Gaia20dbe,0
Gaia20dbd,0
Gaia20dbc,0
Gaia20dbb,-1
Gaia20dba,0
Gaia20daz,0
Gaia20day,0
Gaia20dax,0
Gaia20daw,0
Gaia20dav,-1
Gaia20dau,-1
Gaia20dat,0
Gaia20dar,0
Gaia20daq,-1
Gaia20dap,0
Gaia20dao,-1
Gaia20dan,0
Gaia20dam,0
Gaia20dal,0
Gaia20dak,0
Gaia20daj,0
Gaia20dai,0
Gaia20dah,0
Gaia20dag,-1
Gaia20daf,-1
Gaia20dae,-1
Gaia20dad,-1
Gaia20dab,0
Gaia20czz,0
Gaia20czx,0
Gaia20czw,0
Gaia20czv,-1
Gaia20czt,0
Gaia20czs,-1
Gaia20czp,0
Gaia20czm,0
Gaia20czj,0
Gaia20czi,0
Gaia20czh,0
Gaia20cze,0
Gaia20czd,0
Gaia20czb,0
Gaia20cza,0
Gaia20cyx,-1
Gaia20cyv,0
Gaia20cyu,0
Gaia20cyt,0
Gaia20cys,0
Gaia20cyr,0
Gaia20cyq,-1
Gaia20cyp,-1
Gaia20cyo,-1
Gaia20cyn,0
Gaia20cym,0
Gaia20cyl,-1
Gaia20cyk,-1
Gaia20cyj,0
Gaia20cyi,0
Gaia20cyg,0
Gaia20cyf,0
Gaia20cyd,0
Gaia20cyc,0
Gaia20cyb,0
Gaia20cya,0
Gaia20cxz,72
Gaia20cxy,0
Gaia20cxx,0
Gaia20cxw,-1
Gaia20cxu,0
Gaia20cxt,0
Gaia20cxs,0
Gaia20cxp,-1
Gaia20cxo,0
Gaia20cxm,-1
Gaia20cxl,-1
Gaia20cxk,0
Gaia20cxj,0
Gaia20cxh,19
Gaia20cxg,0
Gaia20cxf,0
Gaia20cxd,0
Gaia20cxb,0
Gaia20cxa,0
Gaia20cwz,0
Gaia20cwx,0
Gaia20cww,0
Gaia20cwv,0
Gaia20cwu,0
Gaia20cwt,0
Gaia20cws,0
Gaia20cwr,0
Gaia20cwq,0
Gaia20cwp,0
Gaia20cwn,0
Gaia20cwl,0
Gaia20cwj,0
Gaia20cwi,0
Gaia20cwh,0
Gaia20cwg,0
Gaia20cwf,-1
Gaia20cwe,0
Gaia20cwd,-1
Gaia20cwb,0
Gaia20cvw,0
Gaia20cvv,0
Gaia20cvs,0
Gaia20cvq,0
Gaia20cvp,0
Gaia20cvo,0
Gaia20cvn,0
Gaia20cvm,0
Gaia20cvl,-1
Gaia20cvk,0
Gaia20cvi,0
Gaia20cvg,0
Gaia20cvf,0
Gaia20cve,0
Gaia20cvd,-1
Gaia20cvc,-1
Gaia20cvb,-1
Gaia20cuz,0
Gaia20cuy,0
Gaia20cuv,0
Gaia20cuu,0
Gaia20cut,0
Gaia20cur,0
Gaia20cuq,0
Gaia20cup,0
Gaia20cuo,0
Gaia20cum,0
Gaia20cul,0
Gaia20cuk,0
Gaia20cuj,0
Gaia20cui,0
Gaia20cuh,0
Gaia20cug,0
Gaia20cuf,0
Gaia20cub,0
Gaia20cua,0
Gaia20ctz,0
Gaia20cty,0
Gaia20ctx,0
Gaia20ctv,0
Gaia20ctu,0
Gaia20cts,0
Gaia20ctr,-1
Gaia20ctq,0
Gaia20ctp,0
Gaia20cto,0
Gaia20ctm,0
Gaia20ctk,0
Gaia20ctj,-1
Gaia20cti,0
Gaia20cth,-1
Gaia20ctg,0
Gaia20ctd,0
Gaia20ctc,-1
Gaia20cta,0
Gaia20csw,0
Gaia20css,0
Gaia20csr,0
Gaia20csq,0
Gaia20csp,0
Gaia20cso,-1
Gaia20csn,0
Gaia20csl,0
Gaia20csk,0
Gaia20csh,0
Gaia20csg,0
Gaia20csf,0
Gaia20cse,39
Gaia20csd,0
Gaia20csc,-1
Gaia20csb,0
Gaia20csa,0
Gaia20crw,0
Gaia20crv,0
Gaia20cru,0
Gaia20crt,0
Gaia20crs,0
Gaia20crr,0
Gaia20crq,0
Gaia20crp,-1
Gaia20cro,0
Gaia20crm,0
Gaia20crj,0
Gaia20cri,-1
Gaia20crg,0
Gaia20cre,0
Gaia20crd,0
Gaia20crc,-1
Gaia20crb,0
Gaia20cra,0
Gaia20cqx,-1
Gaia20cqw,0
Gaia20cqu,0
Gaia20cqt,0
Gaia20cqp,-1
Gaia20cqo,0
Gaia20cqm,0
Gaia20cql,0
Gaia20cqk,0
Gaia20cqj,-1
Gaia20cqi,0
Gaia20cqh,0
Gaia20cqg,-1
Gaia20cqf,0
Gaia20cqd,-1
Gaia20cqc,0
Gaia20cqa,0
Gaia20cpw,0
Gaia20cpv,0
Gaia20cpu,0
Gaia20cps,0
Gaia20cpq,-1
Gaia20cpo,0
Gaia20cpi,0
Gaia20cph,0
Gaia20cpe,0
Gaia20cpc,-1
Gaia20cpa,0
Gaia20coz,-1
Gaia20coy,0
Gaia20cox,0
Gaia20cow,-1
Gaia20cov,0
Gaia20cot,0
Gaia20coq,-1
Gaia20cop,-1
Gaia20con,-1
Gaia20com,-1
Gaia20col,0
Gaia20cok,0
Gaia20coj,0
Gaia20coi,73
Gaia20cog,-1
Gaia20coe,0
Gaia20cod,0
Gaia20coc,0
Gaia20cob,0
Gaia20coa,0
Gaia20cny,0
Gaia20cnx,-1
Gaia20cnw,0
Gaia20cnv,-1
Gaia20cnu,0
Gaia20cnt,0
Gaia20cns,-1
Gaia20cnq,0
Gaia20cno,0
Gaia20cnn,0
Gaia20cnl,0
Gaia20cnk,-1
Gaia20cnj,0
Gaia20cni,0
Gaia20cnh,0
Gaia20cne,0
Gaia20cmy,0
Gaia20cmx,0
Gaia20cmw,-1
Gaia20cmv,74
Gaia20cmu,-1
Gaia20cmt,-1
Gaia20cms,0
Gaia20cmr,0
Gaia20cmq,0
Gaia20cmp,-1
Gaia20cmo,0
Gaia20cmn,0
Gaia20cmm,0
Gaia20cmk,0
Gaia20cmi,0
Gaia20cmg,-1
Gaia20cmf,0
Gaia20cme,-1
Gaia20cmd,-1
Gaia20cmc,0
Gaia20cmb,-1
Gaia20clz,0
Gaia20cly,0
Gaia20clv,0
Gaia20clt,0
Gaia20cls,0
Gaia20clr,-1
Gaia20clq,0
Gaia20clp,0
Gaia20cln,0
Gaia20cll,0
Gaia20clk,0
Gaia20clj,48
Gaia20cli,-1
Gaia20clh,0
Gaia20clg,0
Gaia20cle,0
Gaia20clb,-1
Gaia20ckz,0
Gaia20cky,0
Gaia20cku,0
Gaia20ckt,0
Gaia20cks,0
Gaia20ckr,0
Gaia20ckq,0
Gaia20ckp,0
Gaia20cko,0
Gaia20ckm,-1
Gaia20ckl,-1
Gaia20ckk,0
Gaia20ckj,-1
Gaia20cki,-1
Gaia20cke,0
Gaia20ckd,0
Gaia20ckc,0
Gaia20ckb,0
Gaia20cka,0
Gaia20cjz,-1
Gaia20cjy,-1
Gaia20cjx,-1
Gaia20cju,0
Gaia20cjt,0
Gaia20cjr,0
Gaia20cjq,-1
Gaia20cjp,-1
Gaia20cjo,0
Gaia20cjn,-1
Gaia20cjm,0
Gaia20cjk,0
Gaia20cjj,0
Gaia20cjh,0
Gaia20cjg,0
Gaia20cjf,0
Gaia20cje,0
Gaia20cjd,0
Gaia20cjc,0
Gaia20cjb,0
Gaia20cja,-1
Gaia20ciz,0
Gaia20ciy,0
Gaia20cix,0
Gaia20ciw,0
Gaia20civ,0
Gaia20ciu,0
Gaia20cit,0
Gaia20cir,0
Gaia20ciq,0
Gaia20cip,0
Gaia20cio,0
Gaia20cin,0
Gaia20cim,0
Gaia20cil,-1
Gaia20cik,0
Gaia20cij,0
Gaia20cig,-1
Gaia20cid,0
Gaia20cic,-1
Gaia20cib,0
Gaia20cia,-1
Gaia20chz,-1
Gaia20chy,0
Gaia20chw,-1
Gaia20chr,0
Gaia20chp,0
Gaia20chn,0
Gaia20chm,23
Gaia20chl,-1
Gaia20chk,0
Gaia20chj,0
Gaia20chh,-1
Gaia20chf,0
Gaia20che,67
Gaia20chd,0
Gaia20cha,-1
Gaia20cgz,-1
Gaia20cgy,0
Gaia20cgx,-1
Gaia20cgw,-1
Gaia20cgv,0
Gaia20cgu,0
Gaia20cgt,0
Gaia20cgr,75
Gaia20cgp,-1
Gaia20cgn,0
Gaia20cgl,0
Gaia20cgk,0
Gaia20cgj,0
Gaia20cgi,0
Gaia20cgh,40
Gaia20cgf,0
Gaia20cge,0
Gaia20cgc,0
Gaia20cgb,0
Gaia20cga,-1
Gaia20cfz,0
Gaia20cfy,-1
Gaia20cfx,0
Gaia20cfv,0
Gaia20cft,0
Gaia20cfs,0
Gaia20cfr,0
Gaia20cfq,0
Gaia20cfp,-1
Gaia20cfo,-1
Gaia20cfn,0
Gaia20cfm,0
Gaia20cfl,0
Gaia20cfk,-1
Gaia20cfj,0
Gaia20cfi,0
Gaia20cfh,0
Gaia20cfg,0
Gaia20cfe,-1
Gaia20cfd,-1
Gaia20cfc,-1
Gaia20cfb,0
Gaia20cez,0
Gaia20cey,0
Gaia20cex,-1
Gaia20cew,-1
Gaia20cev,-1
Gaia20ceu,0
Gaia20cet,0
Gaia20ces,0
Gaia20cer,0
Gaia20ceq,0
Gaia20cep,0
Gaia20ceo,0
Gaia20cen,0
Gaia20cem,0
Gaia20cel,0
Gaia20cek,-1
Gaia20cej,0
Gaia20cei,-1
Gaia20cef,0
Gaia20cee,0
Gaia20ceb,-1
Gaia20cea,-1
Gaia20cdy,0
Gaia20cdx,-1
Gaia20cdw,0
Gaia20cdu,-1
Gaia20cds,0
Gaia20cdq,0
Gaia20cdp,-1
Gaia20cdo,0
Gaia20cdn,0
Gaia20cdm,-1
Gaia20cdl,-1
Gaia20cdk,0
Gaia20cdi,0
Gaia20cdg,0
Gaia20cdf,0
Gaia20cde,-1
Gaia20cdc,-1
Gaia20cda,0
Gaia20ccy,0
Gaia20ccx,0
Gaia20ccw,0
Gaia20ccv,0
Gaia20ccs,0
Gaia20ccq,0
Gaia20ccp,0
Gaia20cco,-1
Gaia20ccn,0
Gaia20cck,0
Gaia20ccj,-1
Gaia20cci,0
Gaia20cch,-1
Gaia20ccg,0
Gaia20ccf,-1
Gaia20cce,-1
Gaia20ccd,0
Gaia20ccc,-1
Gaia20cca,0
Gaia20cbz,0
Gaia20cbx,0
Gaia20cbw,-1
Gaia20cbv,-1
Gaia20cbu,-1
Gaia20cbt,-1
Gaia20cbs,0
Gaia20cbq,0
Gaia20cbo,0
Gaia20cbl,0
Gaia20cbk,-1
Gaia20cbi,0
Gaia20cbh,0
Gaia20cbg,0
Gaia20cbf,-1
Gaia20cbe,0
Gaia20cbd,-1
Gaia20cbc,0
Gaia20cbb,-1
Gaia20cay,-1
Gaia20cax,0
Gaia20cat,0
Gaia20car,0
Gaia20caq,0
Gaia20cap,0
Gaia20cao,0
Gaia20can,0
Gaia20cam,0
Gaia20cal,0
Gaia20cak,0
Gaia20caj,0
Gaia20cai,0
Gaia20cah,-1
Gaia20cag,-1
Gaia20caf,0
Gaia20cae,0
Gaia20cac,0
Gaia20cab,0
Gaia20caa,0
Gaia20bzz,0
Gaia20bzy,0
Gaia20bzx,0
Gaia20bzw,-1
Gaia20bzv,0
Gaia20bzu,0
Gaia20bzt,0
Gaia20bzs,0
Gaia20bzr,0
Gaia20bzq,0
Gaia20bzp,-1
Gaia20bzn,-1
Gaia20bzm,0
Gaia20bzl,0
Gaia20bzj,0
Gaia20bzi,0
Gaia20bzh,0
Gaia20bzg,0
Gaia20bze,0
Gaia20bzc,-1
Gaia20byz,0
Gaia20byy,0
Gaia20byw,0
Gaia20byv,-1
Gaia20byu,-1
Gaia20byt,0
Gaia20byq,-1
Gaia20byo,0
Gaia20byh,-1
Gaia20byg,0
Gaia20byf,0
Gaia20byd,0
Gaia20byc,0
Gaia20byb,0
Gaia20bya,0
Gaia20bxz,-1
Gaia20bxy,0
Gaia20bxv,0
Gaia20bxu,0
Gaia20bxs,0
Gaia20bxr,0
Gaia20bxq,-1
Gaia20bxp,0
Gaia20bxo,0
Gaia20bxm,0
Gaia20bxl,0
Gaia20bxj,0
Gaia20bxi,0
Gaia20bxh,0
Gaia20bxg,0
Gaia20bxf,0
Gaia20bxe,0
Gaia20bxd,0
Gaia20bxb,0
Gaia20bxa,-1
Gaia20bwy,-1
Gaia20bwx,0
Gaia20bwu,0
Gaia20bwt,0
Gaia20bwr,0
Gaia20bwq,-1
Gaia20bwp,0
Gaia20bwo,0
Gaia20bwn,0
Gaia20bwl,0
Gaia20bwk,0
Gaia20bwi,0
Gaia20bwf,0
Gaia20bwe,0
Gaia20bwd,0
Gaia20bwc,-1
Gaia20bwa,0
Gaia20bvz,0
Gaia20bvw,-1
Gaia20bvv,0
Gaia20bvt,0
Gaia20bvs,0
Gaia20bvq,0
Gaia20bvo,0
Gaia20bvn,0
Gaia20bvl,0
Gaia20bvj,0
Gaia20bvi,0
Gaia20bvh,0
Gaia20bvg,0
Gaia20bvf,0
Gaia20bve,-1
Gaia20bvd,0
Gaia20bvc,0
Gaia20bvb,0
Gaia20buy,0
Gaia20bux,0
Gaia20buw,0
Gaia20but,-1
Gaia20bus,-1
Gaia20buq,0
Gaia20bup,-1
Gaia20buo,-1
Gaia20bun,0
Gaia20bul,0
Gaia20buk,0
Gaia20buj,0
Gaia20bui,0
Gaia20buh,0
Gaia20buf,0
Gaia20bue,0
Gaia20bud,0
Gaia20buc,0
Gaia20bub,0
Gaia20btz,0
Gaia20bty,0
Gaia20btx,0
Gaia20btv,-1
Gaia20btt,0
Gaia20bts,0
Gaia20btr,0
Gaia20btq,0
Gaia20btl,0
Gaia20btk,0
Gaia20btj,-1
Gaia20bti,0
Gaia20bth,0
Gaia20btg,0
Gaia20btf,0
Gaia20bte,0
Gaia20btd,-1
Gaia20btc,0
Gaia20btb,0
Gaia20bsy,0
Gaia20bsw,0
Gaia20bsv,0
Gaia20bss,0
Gaia20bsr,-1
Gaia20bsp,0
Gaia20bso,0
Gaia20bsn,0
Gaia20bsm,0
Gaia20bsk,0
Gaia20bsj,-1
Gaia20bsi,0
Gaia20bsh,0
Gaia20bsg,0
Gaia20bsf,0
Gaia20bsd,0
Gaia20bsb,-1
Gaia20bsa,-1
Gaia20brz,0
Gaia20bry,-1
Gaia20brx,-1
Gaia20brw,0
Gaia20bru,0
Gaia20brr,-1
Gaia20brq,0
Gaia20brp,0
Gaia20bro,-1
Gaia20brn,0
Gaia20brm,-1
Gaia20brl,0
Gaia20brk,0
Gaia20brj,0
Gaia20bri,0
Gaia20brh,0
Gaia20bre,0
Gaia20brb,0
Gaia20bra,-1
Gaia20bqz,0
Gaia20bqy,0
Gaia20bqx,0
Gaia20bqw,-1
Gaia20bqv,0
Gaia20bqu,0
Gaia20bqt,-1
Gaia20bqs,0
Gaia20bqq,0
Gaia20bqm,0
Gaia20bql,0
Gaia20bqk,0
Gaia20bqh,0
Gaia20bqg,0
Gaia20bqd,0
Gaia20bqc,0
Gaia20bqb,0
Gaia20bqa,0
Gaia20bpz,0
Gaia20bpy,0
Gaia20bpx,-1
Gaia20bpv,-1
Gaia20bpu,0
Gaia20bpt,0
Gaia20bps,0
Gaia20bpr,0
Gaia20bpq,0
Gaia20bpp,0
Gaia20bpo,0
Gaia20bpn,-1
Gaia20bpm,0
Gaia20bpl,-1
Gaia20bpk,-1
Gaia20bpi,0
Gaia20bph,0
Gaia20bpg,76
Gaia20bpe,0
Gaia20bpd,0
Gaia20bpc,0
Gaia20bpb,0
Gaia20bpa,0
Gaia20boz,0
Gaia20boy,0
Gaia20box,0
Gaia20bow,0
Gaia20bov,0
Gaia20bot,0
Gaia20bos,0
Gaia20boq,0
Gaia20bon,0
Gaia20bol,0
Gaia20bok,0
Gaia20boj,0
Gaia20boi,0
Gaia20bog,0
Gaia20bof,-1
Gaia20boe,-1
Gaia20bod,0
Gaia20boc,0
Gaia20bob,0
Gaia20boa,0
Gaia20bnz,0
Gaia20bny,-1
Gaia20bnw,0
Gaia20bnv,0
Gaia20bnu,0
Gaia20bnt,-1
Gaia20bns,-1
Gaia20bnr,-1
Gaia20bnq,0
Gaia20bnp,0
Gaia20bno,0
Gaia20bnl,-1
Gaia20bnk,0
Gaia20bni,0
Gaia20bng,0
Gaia20bnf,0
Gaia20bne,0
Gaia20bnc,0
Gaia20bnb,-1
Gaia20bna,0
Gaia20bmy,0
Gaia20bmx,0
Gaia20bmw,0
Gaia20bmv,0
Gaia20bmu,-1
Gaia20bmt,0
Gaia20bms,77
Gaia20bmq,0
Gaia20bmp,-1
Gaia20bmo,0
Gaia20bmm,0
Gaia20bml,0
Gaia20bmk,0
Gaia20bmj,0
Gaia20bmi,-1
Gaia20bmh,0
Gaia20bmg,0
Gaia20bmf,0
Gaia20bme,-1
Gaia20bmd,-1
Gaia20bmc,0
Gaia20blz,0
Gaia20bly,0
Gaia20blw,0
Gaia20blu,0
Gaia20blt,0
Gaia20blp,0
Gaia20blo,0
Gaia20blm,0
Gaia20bll,78
Gaia20blk,0
Gaia20blj,0
Gaia20bli,0
Gaia20blh,0
Gaia20blg,0
Gaia20blf,0
Gaia20ble,0
Gaia20bld,0
Gaia20blc,0
Gaia20blb,0
Gaia20bla,-1
Gaia20bky,0
Gaia20bkx,0
Gaia20bkw,-1
Gaia20bkv,0
Gaia20bku,0
Gaia20bkt,-1
Gaia20bks,0
Gaia20bkq,0
Gaia20bkp,0
Gaia20bko,-1
Gaia20bkn,0
Gaia20bkm,0
Gaia20bkl,0
Gaia20bkk,-1
Gaia20bkj,0
Gaia20bkh,0
Gaia20bke,0
Gaia20bkd,0
Gaia20bkc,0
Gaia20bkb,0
Gaia20bka,0
Gaia20bjx,0
Gaia20bjw,0
Gaia20bjv,0
Gaia20bju,0
Gaia20bjt,-1
Gaia20bjs,0
Gaia20bjr,0
Gaia20bjq,-1
Gaia20bjp,-1
Gaia20bjn,0
Gaia20bjm,0
Gaia20bjk,0
Gaia20bjj,0
Gaia20bji,0
Gaia20bjh,0
Gaia20bjg,-1
Gaia20bjf,0
Gaia20bje,-1
Gaia20bjd,0
Gaia20bjc,0
Gaia20biz,0
Gaia20biy,0
Gaia20biu,0
Gaia20bit,0
Gaia20bio,0
Gaia20bin,0
Gaia20bil,0
Gaia20bik,0
Gaia20bij,-1
Gaia20bid,-1
Gaia20bic,0
Gaia20bib,0
Gaia20bia,-1
Gaia20bhx,-1
Gaia20bhw,-1
Gaia20bhu,0
Gaia20bhs,0
Gaia20bhr,0
Gaia20bhq,0
Gaia20bhp,-1
Gaia20bho,-1
Gaia20bhm,0
Gaia20bhk,0
Gaia20bhj,0
Gaia20bhi,-1
Gaia20bhc,-1
Gaia20bha,-1
Gaia20bgz,0
Gaia20bgx,0
Gaia20bgt,0
Gaia20bgs,0
Gaia20bgq,-1
Gaia20bgp,18
Gaia20bgn,0
Gaia20bgm,-1
Gaia20bgk,-1
Gaia20bgj,0
Gaia20bgi,-1
Gaia20bgg,3
Gaia20bgf,0
Gaia20bgd,-1
Gaia20bga,0
Gaia20bfw,79
Gaia20bfv,0
Gaia20bfu,-1
Gaia20bft,0
Gaia20bfs,0
Gaia20bfp,0
Gaia20bfo,0
Gaia20bfn,0
Gaia20bfm,-1
Gaia20bfl,-1
Gaia20bfk,0
Gaia20bfj,0
Gaia20bfi,0
Gaia20bfh,0
Gaia20bfg,0
Gaia20bff,0
Gaia20bfd,0
Gaia20bfc,0
Gaia20bfb,0
Gaia20bfa,0
Gaia20bez,0
Gaia20bey,0
Gaia20bex,0
Gaia20bew,0
Gaia20bev,0
Gaia20beu,0
Gaia20bes,0
Gaia20ber,0
Gaia20beq,-1
Gaia20bep,0
Gaia20beo,0
Gaia20bem,-1
Gaia20bek,55
Gaia20bej,0
Gaia20bei,0
Gaia20beg,0
Gaia20bec,0
Gaia20beb,0
Gaia20bea,0
Gaia20bdz,-1
Gaia20bdy,-1
Gaia20bdx,0
Gaia20bdw,0
Gaia20bdv,0
Gaia20bdr,0
Gaia20bdq,-1
Gaia20bdp,0
Gaia20bdn,-1
Gaia20bdm,0
Gaia20bdl,0
Gaia20bdk,-1
Gaia20bdj,-1
Gaia20bdi,-1
Gaia20bdf,0
Gaia20bde,0
Gaia20bdc,0
Gaia20bda,0
Gaia20bcz,0
Gaia20bcx,0
Gaia20bcw,56
Gaia20bcv,0
Gaia20bct,-1
Gaia20bcs,0
Gaia20bcq,0
Gaia20bcp,0
Gaia20bcn,0
Gaia20bcm,-1
Gaia20bcl,0
Gaia20bck,0
Gaia20bcj,-1
Gaia20bci,0
Gaia20bch,-1
Gaia20bcg,0
Gaia20bce,0
Gaia20bcd,0
Gaia20bcc,0
Gaia20bcb,0
Gaia20bca,-1
Gaia20bbx,0
Gaia20bbv,0
Gaia20bbu,0
Gaia20bbt,-1
Gaia20bbs,0
Gaia20bbr,0
Gaia20bbq,0
Gaia20bbp,0
Gaia20bbo,0
Gaia20bbn,0
